name,light_years_from_earth,planet_mass,stellar_magnitude,discovery_date,hyperlink,planet_type,planet_radius,orbital_radius,orbital_period,eccentricity 
HD 66428 b,174,3.204 Jupiters,8.25,2005,https://exoplanets.nasa.gov//exoplanet-catalog/6660/hd-66428-b/
HD 66428 c,174,27 Jupiters,8.25,2021,https://exoplanets.nasa.gov//exoplanet-catalog/7888/hd-66428-c/
HD 67087 b,250,3.06 Jupiters,8.05,2015,https://exoplanets.nasa.gov//exoplanet-catalog/6661/hd-67087-b/
HD 67087 c,250,4.85 Jupiters,8.05,2015,https://exoplanets.nasa.gov//exoplanet-catalog/6662/hd-67087-c/
HD 6718 b,167,1.68 Jupiters,8.45,2009,https://exoplanets.nasa.gov//exoplanet-catalog/6795/hd-6718-b/
HD 68402 b,256,3.07 Jupiters,9.11,2016,https://exoplanets.nasa.gov//exoplanet-catalog/7232/hd-68402-b/
HD 6434 b,138,0.49 Jupiters,7.72,2003,https://exoplanets.nasa.gov//exoplanet-catalog/6794/hd-6434-b/
HD 65216 b,115,1.295 Jupiters,7.97,2003,https://exoplanets.nasa.gov//exoplanet-catalog/6657/hd-65216-b/
HD 65216 c,115,2.03 Jupiters,7.97,2013,https://exoplanets.nasa.gov//exoplanet-catalog/6658/hd-65216-c/
HD 66141 b,222,6 Jupiters,4.37821,2012,https://exoplanets.nasa.gov//exoplanet-catalog/6659/hd-66141-b/
HD 66428 b,174,3.204 Jupiters,8.25,2005,https://exoplanets.nasa.gov//exoplanet-catalog/6660/hd-66428-b/
HD 66428 c,174,27 Jupiters,8.25,2021,https://exoplanets.nasa.gov//exoplanet-catalog/7888/hd-66428-c/
HD 67087 b,250,3.06 Jupiters,8.05,2015,https://exoplanets.nasa.gov//exoplanet-catalog/6661/hd-67087-b/
HD 67087 c,250,4.85 Jupiters,8.05,2015,https://exoplanets.nasa.gov//exoplanet-catalog/6662/hd-67087-c/
HD 6718 b,167,1.68 Jupiters,8.45,2009,https://exoplanets.nasa.gov//exoplanet-catalog/6795/hd-6718-b/
HD 68402 b,256,3.07 Jupiters,9.11,2016,https://exoplanets.nasa.gov//exoplanet-catalog/7232/hd-68402-b/
HD 72892 b,227,5.45 Jupiters,8.83,2016,https://exoplanets.nasa.gov//exoplanet-catalog/7233/hd-72892-b/
HD 73267 b,164,3.097 Jupiters,8.9,2008,https://exoplanets.nasa.gov//exoplanet-catalog/6670/hd-73267-b/
HD 73526 b,317,3.08 Jupiters,8.99,2002,https://exoplanets.nasa.gov//exoplanet-catalog/6671/hd-73526-b/
HD 73526 c,317,2.25 Jupiters,8.99,2005,https://exoplanets.nasa.gov//exoplanet-catalog/6672/hd-73526-c/
HD 73534 b,272,1.112 Jupiters,8.23,2008,https://exoplanets.nasa.gov//exoplanet-catalog/6673/hd-73534-b/
HD 74156 b,188,1.8 Jupiters,7.61,2003,https://exoplanets.nasa.gov//exoplanet-catalog/6674/hd-74156-b/
HD 74156 c,188,8.06 Jupiters,7.61,2003,https://exoplanets.nasa.gov//exoplanet-catalog/6675/hd-74156-c/
HD 7449 b,126,0.508 Jupiters,7.5,2011,https://exoplanets.nasa.gov//exoplanet-catalog/6797/hd-7449-b/
HD 75289 b,95,0.49 Jupiters,6.35,1999,https://exoplanets.nasa.gov//exoplanet-catalog/6676/hd-75289-b/
HD 75784 b,279,1 Jupiter,7.84,2014,https://exoplanets.nasa.gov//exoplanet-catalog/6677/hd-75784-b/
HD 75784 c,279,5.64 Jupiters,7.84,2018,https://exoplanets.nasa.gov//exoplanet-catalog/7270/hd-75784-c/
HD 75898 b,255,2.71 Jupiters,8.03,2007,https://exoplanets.nasa.gov//exoplanet-catalog/6678/hd-75898-b/
HD 76700 b,199,0.21 Jupiters,8.16,2002,https://exoplanets.nasa.gov//exoplanet-catalog/6679/hd-76700-b/
HD 76920 b,600,3.93 Jupiters,7.83,2017,https://exoplanets.nasa.gov//exoplanet-catalog/7193/hd-76920-b/
HD 77338 b,150,15.9 Earths,8.63,2012,https://exoplanets.nasa.gov//exoplanet-catalog/6680/hd-77338-b/
HD 7924 b,55,6.3566 Earths,7.17896,2008,https://exoplanets.nasa.gov//exoplanet-catalog/6798/hd-7924-b/
HD 7924 c,55,7.86 Earths,7.17896,2015,https://exoplanets.nasa.gov//exoplanet-catalog/6799/hd-7924-c/
HD 7924 d,55,6.44 Earths,7.17896,2015,https://exoplanets.nasa.gov//exoplanet-catalog/6800/hd-7924-d/
HD 79498 b,160,1.34 Jupiters,8.05,2011,https://exoplanets.nasa.gov//exoplanet-catalog/6681/hd-79498-b/
HD 80606 b,217,4.38 Jupiters,9.06,2001,https://exoplanets.nasa.gov//exoplanet-catalog/6682/hd-80606-b/
HD 80653 b,358,5.6 Earths,9.452,2020,https://exoplanets.nasa.gov//exoplanet-catalog/7555/hd-80653-b/
HD 80869 b,279,4.86 Jupiters,8.48,2021,https://exoplanets.nasa.gov//exoplanet-catalog/7923/hd-80869-b/
HD 81040 b,112,7.27 Jupiters,7.72,2005,https://exoplanets.nasa.gov//exoplanet-catalog/6683/hd-81040-b/
HD 81688 b,280,2.7 Jupiters,5.39755,2007,https://exoplanets.nasa.gov//exoplanet-catalog/6684/hd-81688-b/
HD 81817 b,878,27.1 Jupiters,4.26489,2020,https://exoplanets.nasa.gov//exoplanet-catalog/7631/hd-81817-b/
HD 82886 b,414,2.33 Jupiters,7.62,2011,https://exoplanets.nasa.gov//exoplanet-catalog/6687/hd-82886-b/
HD 82943 b,90,1.681 Jupiters,6.54993,2003,https://exoplanets.nasa.gov//exoplanet-catalog/6685/hd-82943-b/
HD 82943 c,90,1.959 Jupiters,6.54993,2003,https://exoplanets.nasa.gov//exoplanet-catalog/6686/hd-82943-c/
HD 8326 b,100,0.20955 Jupiters,8.76,2019,https://exoplanets.nasa.gov//exoplanet-catalog/7380/hd-8326-b/
HD 83443 b,133,0.34 Jupiters,8.23,2002,https://exoplanets.nasa.gov//exoplanet-catalog/6688/hd-83443-b/
HD 80653 b,358,5.6 Earths,9.452,2020,https://exoplanets.nasa.gov//exoplanet-catalog/7555/hd-80653-b/
HD 80869 b,279,4.86 Jupiters,8.48,2021,https://exoplanets.nasa.gov//exoplanet-catalog/7923/hd-80869-b/
HD 81040 b,112,7.27 Jupiters,7.72,2005,https://exoplanets.nasa.gov//exoplanet-catalog/6683/hd-81040-b/
HD 81688 b,280,2.7 Jupiters,5.39755,2007,https://exoplanets.nasa.gov//exoplanet-catalog/6684/hd-81688-b/
HD 81817 b,878,27.1 Jupiters,4.26489,2020,https://exoplanets.nasa.gov//exoplanet-catalog/7631/hd-81817-b/
HD 82886 b,414,2.33 Jupiters,7.62,2011,https://exoplanets.nasa.gov//exoplanet-catalog/6687/hd-82886-b/
HD 82943 b,90,1.681 Jupiters,6.54993,2003,https://exoplanets.nasa.gov//exoplanet-catalog/6685/hd-82943-b/
HD 82943 c,90,1.959 Jupiters,6.54993,2003,https://exoplanets.nasa.gov//exoplanet-catalog/6686/hd-82943-c/
HD 8326 b,100,0.20955 Jupiters,8.76,2019,https://exoplanets.nasa.gov//exoplanet-catalog/7380/hd-8326-b/
HD 83443 b,133,0.34 Jupiters,8.23,2002,https://exoplanets.nasa.gov//exoplanet-catalog/6688/hd-83443-b/
HD 80653 b,358,5.6 Earths,9.452,2020,https://exoplanets.nasa.gov//exoplanet-catalog/7555/hd-80653-b/
HD 80869 b,279,4.86 Jupiters,8.48,2021,https://exoplanets.nasa.gov//exoplanet-catalog/7923/hd-80869-b/
HD 81040 b,112,7.27 Jupiters,7.72,2005,https://exoplanets.nasa.gov//exoplanet-catalog/6683/hd-81040-b/
HD 81688 b,280,2.7 Jupiters,5.39755,2007,https://exoplanets.nasa.gov//exoplanet-catalog/6684/hd-81688-b/
HD 81817 b,878,27.1 Jupiters,4.26489,2020,https://exoplanets.nasa.gov//exoplanet-catalog/7631/hd-81817-b/
HD 82886 b,414,2.33 Jupiters,7.62,2011,https://exoplanets.nasa.gov//exoplanet-catalog/6687/hd-82886-b/
HD 82943 b,90,1.681 Jupiters,6.54993,2003,https://exoplanets.nasa.gov//exoplanet-catalog/6685/hd-82943-b/
HD 82943 c,90,1.959 Jupiters,6.54993,2003,https://exoplanets.nasa.gov//exoplanet-catalog/6686/hd-82943-c/
HD 8326 b,100,0.20955 Jupiters,8.76,2019,https://exoplanets.nasa.gov//exoplanet-catalog/7380/hd-8326-b/
HD 83443 b,133,0.34 Jupiters,8.23,2002,https://exoplanets.nasa.gov//exoplanet-catalog/6688/hd-83443-b/
HD 80653 b,358,5.6 Earths,9.452,2020,https://exoplanets.nasa.gov//exoplanet-catalog/7555/hd-80653-b/
HD 80869 b,279,4.86 Jupiters,8.48,2021,https://exoplanets.nasa.gov//exoplanet-catalog/7923/hd-80869-b/
HD 81040 b,112,7.27 Jupiters,7.72,2005,https://exoplanets.nasa.gov//exoplanet-catalog/6683/hd-81040-b/
HD 81688 b,280,2.7 Jupiters,5.39755,2007,https://exoplanets.nasa.gov//exoplanet-catalog/6684/hd-81688-b/
HD 81817 b,878,27.1 Jupiters,4.26489,2020,https://exoplanets.nasa.gov//exoplanet-catalog/7631/hd-81817-b/
HD 82886 b,414,2.33 Jupiters,7.62,2011,https://exoplanets.nasa.gov//exoplanet-catalog/6687/hd-82886-b/
HD 82943 b,90,1.681 Jupiters,6.54993,2003,https://exoplanets.nasa.gov//exoplanet-catalog/6685/hd-82943-b/
HD 82943 c,90,1.959 Jupiters,6.54993,2003,https://exoplanets.nasa.gov//exoplanet-catalog/6686/hd-82943-c/
HD 8326 b,100,0.20955 Jupiters,8.76,2019,https://exoplanets.nasa.gov//exoplanet-catalog/7380/hd-8326-b/
HD 83443 b,133,0.34 Jupiters,8.23,2002,https://exoplanets.nasa.gov//exoplanet-catalog/6688/hd-83443-b/
HD 87646 b,240,12.4 Jupiters,8.07,2016,https://exoplanets.nasa.gov//exoplanet-catalog/7242/hd-87646-b/
HD 87883 b,60,1.54 Jupiters,7.56,2009,https://exoplanets.nasa.gov//exoplanet-catalog/6694/hd-87883-b/
HD 88133 b,240,1.02 Jupiters,8.01852,2004,https://exoplanets.nasa.gov//exoplanet-catalog/6695/hd-88133-b/
HD 89307 b,104,2.11 Jupiters,7.02569,2009,https://exoplanets.nasa.gov//exoplanet-catalog/6696/hd-89307-b/
HD 89345 b,432,34.9613 Earths,9.38,2018,https://exoplanets.nasa.gov//exoplanet-catalog/7278/hd-89345-b/
HD 89744 b,126,8.35 Jupiters,5.73469,1999,https://exoplanets.nasa.gov//exoplanet-catalog/6697/hd-89744-b/
HD 90156 b,72,17.98 Earths,6.92,2009,https://exoplanets.nasa.gov//exoplanet-catalog/6698/hd-90156-b/
HD 9174 b,266,1.11 Jupiters,8.4,2016,https://exoplanets.nasa.gov//exoplanet-catalog/7231/hd-9174-b/
HD 92788 b,113,3.76 Jupiters,7.31637,2000,https://exoplanets.nasa.gov//exoplanet-catalog/6699/hd-92788-b/
HD 92788 c,113,3.67 Jupiters,7.31637,2019,https://exoplanets.nasa.gov//exoplanet-catalog/7345/hd-92788-c/
HD 87646 b,240,12.4 Jupiters,8.07,2016,https://exoplanets.nasa.gov//exoplanet-catalog/7242/hd-87646-b/
HD 87883 b,60,1.54 Jupiters,7.56,2009,https://exoplanets.nasa.gov//exoplanet-catalog/6694/hd-87883-b/
HD 88133 b,240,1.02 Jupiters,8.01852,2004,https://exoplanets.nasa.gov//exoplanet-catalog/6695/hd-88133-b/
HD 89307 b,104,2.11 Jupiters,7.02569,2009,https://exoplanets.nasa.gov//exoplanet-catalog/6696/hd-89307-b/
HD 89345 b,432,34.9613 Earths,9.38,2018,https://exoplanets.nasa.gov//exoplanet-catalog/7278/hd-89345-b/
HD 89744 b,126,8.35 Jupiters,5.73469,1999,https://exoplanets.nasa.gov//exoplanet-catalog/6697/hd-89744-b/
HD 90156 b,72,17.98 Earths,6.92,2009,https://exoplanets.nasa.gov//exoplanet-catalog/6698/hd-90156-b/
HD 9174 b,266,1.11 Jupiters,8.4,2016,https://exoplanets.nasa.gov//exoplanet-catalog/7231/hd-9174-b/
HD 92788 b,113,3.76 Jupiters,7.31637,2000,https://exoplanets.nasa.gov//exoplanet-catalog/6699/hd-92788-b/
HD 92788 c,113,3.67 Jupiters,7.31637,2019,https://exoplanets.nasa.gov//exoplanet-catalog/7345/hd-92788-c/
HD 95544 b,286,6.84 Jupiters,8.39,2021,https://exoplanets.nasa.gov//exoplanet-catalog/7924/hd-95544-b/
HD 95735 c,19,18.05265 Earths,7.49,2021,https://exoplanets.nasa.gov//exoplanet-catalog/7890/hd-95735-c/
HD 95872 b,236,3.74 Jupiters,9.955,2015,https://exoplanets.nasa.gov//exoplanet-catalog/7022/hd-95872-b/
HD 96063 b,457,1.27 Jupiters,8.21,2011,https://exoplanets.nasa.gov//exoplanet-catalog/6704/hd-96063-b/
HD 96127 b,1917,20.96 Jupiters,7.40521,2011,https://exoplanets.nasa.gov//exoplanet-catalog/6706/hd-96127-b/
HD 96167 b,278,0.717 Jupiters,8.09,2009,https://exoplanets.nasa.gov//exoplanet-catalog/6705/hd-96167-b/
HD 96992 b,1292,1.14 Jupiters,8.57,2021,https://exoplanets.nasa.gov//exoplanet-catalog/7823/hd-96992-b/
HD 97048 b,600,2.5 Jupiters,8.44,2019,https://exoplanets.nasa.gov//exoplanet-catalog/7503/hd-97048-b/
HD 97658 b,70,8.3 Earths,7.76,2010,https://exoplanets.nasa.gov//exoplanet-catalog/6707/hd-97658-b/
HD 98219 b,371,1.964 Jupiters,8.05,2011,https://exoplanets.nasa.gov//exoplanet-catalog/6708/hd-98219-b/
HD 95544 b,286,6.84 Jupiters,8.39,2021,https://exoplanets.nasa.gov//exoplanet-catalog/7924/hd-95544-b/
HD 95735 c,19,18.05265 Earths,7.49,2021,https://exoplanets.nasa.gov//exoplanet-catalog/7890/hd-95735-c/
HD 95872 b,236,3.74 Jupiters,9.955,2015,https://exoplanets.nasa.gov//exoplanet-catalog/7022/hd-95872-b/
HD 96063 b,457,1.27 Jupiters,8.21,2011,https://exoplanets.nasa.gov//exoplanet-catalog/6704/hd-96063-b/
HD 96127 b,1917,20.96 Jupiters,7.40521,2011,https://exoplanets.nasa.gov//exoplanet-catalog/6706/hd-96127-b/
HD 96167 b,278,0.717 Jupiters,8.09,2009,https://exoplanets.nasa.gov//exoplanet-catalog/6705/hd-96167-b/
HD 96992 b,1292,1.14 Jupiters,8.57,2021,https://exoplanets.nasa.gov//exoplanet-catalog/7823/hd-96992-b/
HD 97048 b,600,2.5 Jupiters,8.44,2019,https://exoplanets.nasa.gov//exoplanet-catalog/7503/hd-97048-b/
HD 97658 b,70,8.3 Earths,7.76,2010,https://exoplanets.nasa.gov//exoplanet-catalog/6707/hd-97658-b/
HD 98219 b,371,1.964 Jupiters,8.05,2011,https://exoplanets.nasa.gov//exoplanet-catalog/6708/hd-98219-b/
HD 95544 b,286,6.84 Jupiters,8.39,2021,https://exoplanets.nasa.gov//exoplanet-catalog/7924/hd-95544-b/
HD 95735 c,19,18.05265 Earths,7.49,2021,https://exoplanets.nasa.gov//exoplanet-catalog/7890/hd-95735-c/
HD 95872 b,236,3.74 Jupiters,9.955,2015,https://exoplanets.nasa.gov//exoplanet-catalog/7022/hd-95872-b/
HD 96063 b,457,1.27 Jupiters,8.21,2011,https://exoplanets.nasa.gov//exoplanet-catalog/6704/hd-96063-b/
HD 96127 b,1917,20.96 Jupiters,7.40521,2011,https://exoplanets.nasa.gov//exoplanet-catalog/6706/hd-96127-b/
HD 96167 b,278,0.717 Jupiters,8.09,2009,https://exoplanets.nasa.gov//exoplanet-catalog/6705/hd-96167-b/
HD 96992 b,1292,1.14 Jupiters,8.57,2021,https://exoplanets.nasa.gov//exoplanet-catalog/7823/hd-96992-b/
HD 97048 b,600,2.5 Jupiters,8.44,2019,https://exoplanets.nasa.gov//exoplanet-catalog/7503/hd-97048-b/
HD 97658 b,70,8.3 Earths,7.76,2010,https://exoplanets.nasa.gov//exoplanet-catalog/6707/hd-97658-b/
HD 98219 b,371,1.964 Jupiters,8.05,2011,https://exoplanets.nasa.gov//exoplanet-catalog/6708/hd-98219-b/
HD 95544 b,286,6.84 Jupiters,8.39,2021,https://exoplanets.nasa.gov//exoplanet-catalog/7924/hd-95544-b/
HD 95735 c,19,18.05265 Earths,7.49,2021,https://exoplanets.nasa.gov//exoplanet-catalog/7890/hd-95735-c/
HD 95872 b,236,3.74 Jupiters,9.955,2015,https://exoplanets.nasa.gov//exoplanet-catalog/7022/hd-95872-b/
HD 96063 b,457,1.27 Jupiters,8.21,2011,https://exoplanets.nasa.gov//exoplanet-catalog/6704/hd-96063-b/
HD 96127 b,1917,20.96 Jupiters,7.40521,2011,https://exoplanets.nasa.gov//exoplanet-catalog/6706/hd-96127-b/
HD 96167 b,278,0.717 Jupiters,8.09,2009,https://exoplanets.nasa.gov//exoplanet-catalog/6705/hd-96167-b/
HD 96992 b,1292,1.14 Jupiters,8.57,2021,https://exoplanets.nasa.gov//exoplanet-catalog/7823/hd-96992-b/
HD 97048 b,600,2.5 Jupiters,8.44,2019,https://exoplanets.nasa.gov//exoplanet-catalog/7503/hd-97048-b/
HD 97658 b,70,8.3 Earths,7.76,2010,https://exoplanets.nasa.gov//exoplanet-catalog/6707/hd-97658-b/
HD 98219 b,371,1.964 Jupiters,8.05,2011,https://exoplanets.nasa.gov//exoplanet-catalog/6708/hd-98219-b/
HD 95544 b,286,6.84 Jupiters,8.39,2021,https://exoplanets.nasa.gov//exoplanet-catalog/7924/hd-95544-b/
HD 95735 c,19,18.05265 Earths,7.49,2021,https://exoplanets.nasa.gov//exoplanet-catalog/7890/hd-95735-c/
HD 95872 b,236,3.74 Jupiters,9.955,2015,https://exoplanets.nasa.gov//exoplanet-catalog/7022/hd-95872-b/
HD 96063 b,457,1.27 Jupiters,8.21,2011,https://exoplanets.nasa.gov//exoplanet-catalog/6704/hd-96063-b/
HD 96127 b,1917,20.96 Jupiters,7.40521,2011,https://exoplanets.nasa.gov//exoplanet-catalog/6706/hd-96127-b/
HD 96167 b,278,0.717 Jupiters,8.09,2009,https://exoplanets.nasa.gov//exoplanet-catalog/6705/hd-96167-b/
HD 96992 b,1292,1.14 Jupiters,8.57,2021,https://exoplanets.nasa.gov//exoplanet-catalog/7823/hd-96992-b/
HD 97048 b,600,2.5 Jupiters,8.44,2019,https://exoplanets.nasa.gov//exoplanet-catalog/7503/hd-97048-b/
HD 97658 b,70,8.3 Earths,7.76,2010,https://exoplanets.nasa.gov//exoplanet-catalog/6707/hd-97658-b/
HD 98219 b,371,1.964 Jupiters,8.05,2011,https://exoplanets.nasa.gov//exoplanet-catalog/6708/hd-98219-b/
HD 95544 b,286,6.84 Jupiters,8.39,2021,https://exoplanets.nasa.gov//exoplanet-catalog/7924/hd-95544-b/
HD 95735 c,19,18.05265 Earths,7.49,2021,https://exoplanets.nasa.gov//exoplanet-catalog/7890/hd-95735-c/
HD 95872 b,236,3.74 Jupiters,9.955,2015,https://exoplanets.nasa.gov//exoplanet-catalog/7022/hd-95872-b/
HD 96063 b,457,1.27 Jupiters,8.21,2011,https://exoplanets.nasa.gov//exoplanet-catalog/6704/hd-96063-b/
HD 96127 b,1917,20.96 Jupiters,7.40521,2011,https://exoplanets.nasa.gov//exoplanet-catalog/6706/hd-96127-b/
HD 96167 b,278,0.717 Jupiters,8.09,2009,https://exoplanets.nasa.gov//exoplanet-catalog/6705/hd-96167-b/
HD 96992 b,1292,1.14 Jupiters,8.57,2021,https://exoplanets.nasa.gov//exoplanet-catalog/7823/hd-96992-b/
HD 97048 b,600,2.5 Jupiters,8.44,2019,https://exoplanets.nasa.gov//exoplanet-catalog/7503/hd-97048-b/
HD 97658 b,70,8.3 Earths,7.76,2010,https://exoplanets.nasa.gov//exoplanet-catalog/6707/hd-97658-b/
HD 98219 b,371,1.964 Jupiters,8.05,2011,https://exoplanets.nasa.gov//exoplanet-catalog/6708/hd-98219-b/
HD 95544 b,286,6.84 Jupiters,8.39,2021,https://exoplanets.nasa.gov//exoplanet-catalog/7924/hd-95544-b/
HD 95735 c,19,18.05265 Earths,7.49,2021,https://exoplanets.nasa.gov//exoplanet-catalog/7890/hd-95735-c/
HD 95872 b,236,3.74 Jupiters,9.955,2015,https://exoplanets.nasa.gov//exoplanet-catalog/7022/hd-95872-b/
HD 96063 b,457,1.27 Jupiters,8.21,2011,https://exoplanets.nasa.gov//exoplanet-catalog/6704/hd-96063-b/
HD 96127 b,1917,20.96 Jupiters,7.40521,2011,https://exoplanets.nasa.gov//exoplanet-catalog/6706/hd-96127-b/
HD 96167 b,278,0.717 Jupiters,8.09,2009,https://exoplanets.nasa.gov//exoplanet-catalog/6705/hd-96167-b/
HD 96992 b,1292,1.14 Jupiters,8.57,2021,https://exoplanets.nasa.gov//exoplanet-catalog/7823/hd-96992-b/
HD 97048 b,600,2.5 Jupiters,8.44,2019,https://exoplanets.nasa.gov//exoplanet-catalog/7503/hd-97048-b/
HD 97658 b,70,8.3 Earths,7.76,2010,https://exoplanets.nasa.gov//exoplanet-catalog/6707/hd-97658-b/
HD 98219 b,371,1.964 Jupiters,8.05,2011,https://exoplanets.nasa.gov//exoplanet-catalog/6708/hd-98219-b/
HD 95544 b,286,6.84 Jupiters,8.39,2021,https://exoplanets.nasa.gov//exoplanet-catalog/7924/hd-95544-b/
HD 95735 c,19,18.05265 Earths,7.49,2021,https://exoplanets.nasa.gov//exoplanet-catalog/7890/hd-95735-c/
HD 95872 b,236,3.74 Jupiters,9.955,2015,https://exoplanets.nasa.gov//exoplanet-catalog/7022/hd-95872-b/
HD 96063 b,457,1.27 Jupiters,8.21,2011,https://exoplanets.nasa.gov//exoplanet-catalog/6704/hd-96063-b/
HD 96127 b,1917,20.96 Jupiters,7.40521,2011,https://exoplanets.nasa.gov//exoplanet-catalog/6706/hd-96127-b/
HD 96167 b,278,0.717 Jupiters,8.09,2009,https://exoplanets.nasa.gov//exoplanet-catalog/6705/hd-96167-b/
HD 96992 b,1292,1.14 Jupiters,8.57,2021,https://exoplanets.nasa.gov//exoplanet-catalog/7823/hd-96992-b/
HD 97048 b,600,2.5 Jupiters,8.44,2019,https://exoplanets.nasa.gov//exoplanet-catalog/7503/hd-97048-b/
HD 97658 b,70,8.3 Earths,7.76,2010,https://exoplanets.nasa.gov//exoplanet-catalog/6707/hd-97658-b/
HD 98219 b,371,1.964 Jupiters,8.05,2011,https://exoplanets.nasa.gov//exoplanet-catalog/6708/hd-98219-b/
HD 95544 b,286,6.84 Jupiters,8.39,2021,https://exoplanets.nasa.gov//exoplanet-catalog/7924/hd-95544-b/
HD 95735 c,19,18.05265 Earths,7.49,2021,https://exoplanets.nasa.gov//exoplanet-catalog/7890/hd-95735-c/
HD 95872 b,236,3.74 Jupiters,9.955,2015,https://exoplanets.nasa.gov//exoplanet-catalog/7022/hd-95872-b/
HD 96063 b,457,1.27 Jupiters,8.21,2011,https://exoplanets.nasa.gov//exoplanet-catalog/6704/hd-96063-b/
HD 96127 b,1917,20.96 Jupiters,7.40521,2011,https://exoplanets.nasa.gov//exoplanet-catalog/6706/hd-96127-b/
HD 96167 b,278,0.717 Jupiters,8.09,2009,https://exoplanets.nasa.gov//exoplanet-catalog/6705/hd-96167-b/
HD 96992 b,1292,1.14 Jupiters,8.57,2021,https://exoplanets.nasa.gov//exoplanet-catalog/7823/hd-96992-b/
HD 97048 b,600,2.5 Jupiters,8.44,2019,https://exoplanets.nasa.gov//exoplanet-catalog/7503/hd-97048-b/
HD 97658 b,70,8.3 Earths,7.76,2010,https://exoplanets.nasa.gov//exoplanet-catalog/6707/hd-97658-b/
HD 98219 b,371,1.964 Jupiters,8.05,2011,https://exoplanets.nasa.gov//exoplanet-catalog/6708/hd-98219-b/
HD 95544 b,286,6.84 Jupiters,8.39,2021,https://exoplanets.nasa.gov//exoplanet-catalog/7924/hd-95544-b/
HD 95735 c,19,18.05265 Earths,7.49,2021,https://exoplanets.nasa.gov//exoplanet-catalog/7890/hd-95735-c/
HD 95872 b,236,3.74 Jupiters,9.955,2015,https://exoplanets.nasa.gov//exoplanet-catalog/7022/hd-95872-b/
HD 96063 b,457,1.27 Jupiters,8.21,2011,https://exoplanets.nasa.gov//exoplanet-catalog/6704/hd-96063-b/
HD 96127 b,1917,20.96 Jupiters,7.40521,2011,https://exoplanets.nasa.gov//exoplanet-catalog/6706/hd-96127-b/
HD 96167 b,278,0.717 Jupiters,8.09,2009,https://exoplanets.nasa.gov//exoplanet-catalog/6705/hd-96167-b/
HD 96992 b,1292,1.14 Jupiters,8.57,2021,https://exoplanets.nasa.gov//exoplanet-catalog/7823/hd-96992-b/
HD 97048 b,600,2.5 Jupiters,8.44,2019,https://exoplanets.nasa.gov//exoplanet-catalog/7503/hd-97048-b/
HD 97658 b,70,8.3 Earths,7.76,2010,https://exoplanets.nasa.gov//exoplanet-catalog/6707/hd-97658-b/
HD 98219 b,371,1.964 Jupiters,8.05,2011,https://exoplanets.nasa.gov//exoplanet-catalog/6708/hd-98219-b/
HD 95544 b,286,6.84 Jupiters,8.39,2021,https://exoplanets.nasa.gov//exoplanet-catalog/7924/hd-95544-b/
HD 95735 c,19,18.05265 Earths,7.49,2021,https://exoplanets.nasa.gov//exoplanet-catalog/7890/hd-95735-c/
HD 95872 b,236,3.74 Jupiters,9.955,2015,https://exoplanets.nasa.gov//exoplanet-catalog/7022/hd-95872-b/
HD 96063 b,457,1.27 Jupiters,8.21,2011,https://exoplanets.nasa.gov//exoplanet-catalog/6704/hd-96063-b/
HD 96127 b,1917,20.96 Jupiters,7.40521,2011,https://exoplanets.nasa.gov//exoplanet-catalog/6706/hd-96127-b/
HD 96167 b,278,0.717 Jupiters,8.09,2009,https://exoplanets.nasa.gov//exoplanet-catalog/6705/hd-96167-b/
HD 96992 b,1292,1.14 Jupiters,8.57,2021,https://exoplanets.nasa.gov//exoplanet-catalog/7823/hd-96992-b/
HD 97048 b,600,2.5 Jupiters,8.44,2019,https://exoplanets.nasa.gov//exoplanet-catalog/7503/hd-97048-b/
HD 97658 b,70,8.3 Earths,7.76,2010,https://exoplanets.nasa.gov//exoplanet-catalog/6707/hd-97658-b/
HD 98219 b,371,1.964 Jupiters,8.05,2011,https://exoplanets.nasa.gov//exoplanet-catalog/6708/hd-98219-b/
HD 95544 b,286,6.84 Jupiters,8.39,2021,https://exoplanets.nasa.gov//exoplanet-catalog/7924/hd-95544-b/
HD 95735 c,19,18.05265 Earths,7.49,2021,https://exoplanets.nasa.gov//exoplanet-catalog/7890/hd-95735-c/
HD 95872 b,236,3.74 Jupiters,9.955,2015,https://exoplanets.nasa.gov//exoplanet-catalog/7022/hd-95872-b/
HD 96063 b,457,1.27 Jupiters,8.21,2011,https://exoplanets.nasa.gov//exoplanet-catalog/6704/hd-96063-b/
HD 96127 b,1917,20.96 Jupiters,7.40521,2011,https://exoplanets.nasa.gov//exoplanet-catalog/6706/hd-96127-b/
HD 96167 b,278,0.717 Jupiters,8.09,2009,https://exoplanets.nasa.gov//exoplanet-catalog/6705/hd-96167-b/
HD 96992 b,1292,1.14 Jupiters,8.57,2021,https://exoplanets.nasa.gov//exoplanet-catalog/7823/hd-96992-b/
HD 97048 b,600,2.5 Jupiters,8.44,2019,https://exoplanets.nasa.gov//exoplanet-catalog/7503/hd-97048-b/
HD 97658 b,70,8.3 Earths,7.76,2010,https://exoplanets.nasa.gov//exoplanet-catalog/6707/hd-97658-b/
HD 98219 b,371,1.964 Jupiters,8.05,2011,https://exoplanets.nasa.gov//exoplanet-catalog/6708/hd-98219-b/
HD 95544 b,286,6.84 Jupiters,8.39,2021,https://exoplanets.nasa.gov//exoplanet-catalog/7924/hd-95544-b/
